emprestimo_id;cliente_id;valor_emprestado;valor_parcela;num_parcelas;taxa_juros;data_concessao;status
4834;5411;6498.87;567.41;12;4.77;2023-04-28;ATIVO
4835;8826;3135.43;550.84;6;5.41;2021-12-26;INADIMPLENTE
4836;9962;3512.8;152.95;24;4.5;2022-12-30;ATIVO
4837;4893;666.28;58.32;12;5.03;2022-05-29;INADIMPLENTE
4838;304;2988.18;262.81;12;5.54;2023-05-13;QUITADO
4839;1855;3638.07;620.96;6;2.41;2024-10-13;ATIVO
4840;9794;5217.93;227.39;24;4.59;2021-04-28;QUITADO
4841;8272;14756.44;2503.43;6;1.79;2021-01-16;ATIVO
4842;5802;7701.23;166.11;48;3.53;2024-11-04;QUITADO
4843;6182;11447.32;1971.8;6;3.35;2023-05-23;ATIVO
4844;2075;2894.05;511.81;6;6.11;2021-05-26;ATIVO
4845;5191;8745.31;246.52;36;1.48;2021-07-07;QUITADO
4846;6076;3902.3;87.25;48;7.32;2024-05-11;INADIMPLENTE
4847;5141;4424.34;375.74;12;1.91;2023-01-18;INADIMPLENTE
4848;5977;1907.17;170.21;12;7.1;2024-11-26;QUITADO
4849;6644;5751.41;324.12;18;1.44;2022-07-13;QUITADO
4850;3016;6005.57;132.47;48;5.88;2022-10-17;ATIVO
4851;9088;7031.55;316.01;24;7.86;2022-11-09;INADIMPLENTE
4852;6357;2065.24;88.16;24;2.45;2024-04-06;INADIMPLENTE
4853;9946;3760.32;639.82;6;2.09;2024-12-17;ATIVO
4854;3474;740.5;43.56;18;5.88;2021-12-28;ATIVO
4855;2936;2488.0;54.57;48;5.28;2023-12-19;QUITADO
4856;4378;5210.6;116.19;48;7.03;2022-11-09;ATIVO
4857;4534;4801.53;427.46;12;6.83;2021-03-12;ATIVO
4858;1081;6921.45;151.22;48;4.87;2021-05-13;QUITADO
4859;341;6790.85;192.69;36;2.15;2021-03-09;QUITADO
4860;1753;1238.95;36.83;36;7.01;2022-03-30;QUITADO
4861;2875;8435.66;477.46;18;1.88;2022-05-23;ATIVO
4862;5308;8916.3;757.51;12;1.95;2021-01-14;ATIVO
4863;4880;14464.7;820.71;18;2.13;2024-12-04;QUITADO
4864;4475;9843.78;1675.25;6;2.11;2021-01-06;QUITADO
4865;8900;11264.93;642.48;18;2.66;2021-09-02;ATIVO
4866;8103;19826.22;1690.35;12;2.31;2023-07-13;ATIVO
4867;1075;1627.09;35.04;48;3.36;2021-10-28;QUITADO
4868;8399;3968.17;85.92;48;3.93;2022-07-07;QUITADO
4869;1554;1334.89;117.34;12;5.48;2022-11-30;INADIMPLENTE
4870;4209;17602.65;1509.57;12;2.91;2024-02-05;QUITADO
4871;9986;42560.34;3597.41;12;1.43;2022-03-11;QUITADO
4872;5492;5206.9;155.69;36;7.64;2023-08-22;QUITADO
4873;3317;5314.58;153.41;36;3.92;2023-02-06;ATIVO
4874;4749;9879.83;416.06;24;1.07;2024-05-24;QUITADO
4875;938;6656.46;186.95;36;1.11;2021-07-13;ATIVO
4876;7305;6046.23;133.17;48;5.72;2024-02-27;QUITADO
4877;3018;6226.05;1085.2;6;4.58;2021-04-28;ATIVO
4878;4640;5908.32;174.94;36;6.59;2021-06-21;ATIVO
4879;4596;5049.32;150.06;36;6.99;2022-01-23;QUITADO
4880;7111;13358.74;567.69;24;1.99;2024-04-20;ATIVO
4881;5276;7170.23;416.07;18;4.45;2024-08-11;ATIVO
4882;6267;10863.51;231.98;48;2.5;2022-06-12;ATIVO
4883;2153;823.7;48.85;18;6.75;2024-12-13;ATIVO
4884;581;5221.1;309.58;18;6.73;2021-11-02;ATIVO
4885;2845;3005.37;270.26;12;7.91;2023-01-25;ATIVO
4886;3471;5479.6;241.1;24;5.6;2023-01-26;ATIVO
4887;8522;2457.2;211.99;12;3.53;2021-01-26;INADIMPLENTE
4888;2568;7105.52;416.9;18;5.61;2023-05-22;QUITADO
4889;4900;18894.05;1602.69;12;1.79;2023-07-11;ATIVO
4890;6236;34773.71;2923.31;12;0.88;2023-04-22;ATIVO
4891;6142;3444.74;72.88;48;1.55;2024-09-08;QUITADO
4892;2576;38282.76;6448.73;6;1.07;2021-09-06;QUITADO
4893;6716;4344.0;767.66;6;6.03;2021-08-29;ATIVO
4894;6646;32286.38;2712.59;12;0.82;2023-06-12;ATIVO
4895;2784;31443.58;5313.44;6;1.39;2024-04-22;ATIVO
4896;3426;4788.29;139.33;36;4.75;2021-05-18;QUITADO
4897;6491;867.19;76.92;12;6.44;2021-10-06;QUITADO
4898;6503;8718.11;744.67;12;2.5;2023-12-17;ATIVO
4899;9530;46808.0;983.16;48;0.82;2024-09-27;ATIVO
4900;8167;3963.74;176.07;24;6.61;2023-10-13;ATIVO
4901;3905;8808.21;185.98;48;1.35;2024-04-20;QUITADO
4902;6601;14255.55;405.61;36;2.43;2021-09-23;INADIMPLENTE
4903;3497;2910.58;83.49;36;3.26;2022-11-19;ATIVO
4904;3708;34521.71;727.11;48;1.1;2024-05-13;INADIMPLENTE
4905;157;6812.26;1173.07;6;3.32;2023-10-03;QUITADO
4906;3537;5268.05;154.41;36;5.52;2023-01-12;ATIVO
4907;1073;6486.18;142.24;48;5.26;2021-08-18;ATIVO
4908;8765;16531.27;1425.55;12;3.48;2021-03-17;QUITADO
4909;6331;6619.66;1159.43;6;5.09;2022-02-24;QUITADO
4910;920;5563.0;118.49;48;2.24;2024-03-11;ATIVO
4911;7352;13595.02;780.73;18;3.37;2023-12-23;QUITADO
4912;9193;12586.42;720.64;18;3.06;2021-04-02;ATIVO
4913;894;3176.93;137.3;24;3.72;2023-08-15;QUITADO
4914;2490;17706.33;379.91;48;2.99;2023-12-12;ATIVO
4915;7216;4046.63;236.89;18;5.37;2024-01-14;ATIVO
4916;8725;3483.64;590.71;6;1.74;2023-10-01;ATIVO
4917;7807;16796.31;709.01;24;1.31;2022-08-01;ATIVO
4918;4792;5054.1;296.93;18;5.75;2024-06-11;INADIMPLENTE
4919;4994;5500.01;329.02;18;7.68;2024-09-02;QUITADO
4920;6424;14727.21;1241.87;12;1.19;2023-02-03;ATIVO
4921;8381;4840.17;212.24;24;5.24;2021-09-12;INADIMPLENTE
4922;3269;1584.46;275.43;6;4.3;2021-06-14;QUITADO
4923;6549;7771.19;327.78;24;1.23;2022-06-05;ATIVO
4924;2759;11980.67;1021.85;12;2.35;2023-02-21;QUITADO
4925;2893;3126.78;537.39;6;3.12;2024-03-10;QUITADO
4926;6529;4889.51;429.42;12;5.39;2022-03-08;ATIVO
4927;9564;13886.63;1183.14;12;2.24;2024-07-08;QUITADO
4928;6182;15528.45;657.69;24;1.65;2024-02-15;ATIVO
4929;136;19442.15;817.79;24;0.95;2023-12-23;ATIVO
4930;2384;6483.82;140.62;48;4.1;2023-09-05;QUITADO
4931;6822;2265.66;132.39;18;5.18;2021-12-31;QUITADO
4932;3062;1787.48;157.02;12;5.41;2024-05-10;ATIVO
4933;1378;15735.49;674.33;24;2.85;2022-06-04;ATIVO
4934;5239;1429.18;125.84;12;5.66;2024-02-18;QUITADO
4935;3675;4931.68;107.07;48;4.21;2024-04-21;QUITADO
4936;7604;15174.16;2576.83;6;1.89;2023-07-15;ATIVO
4937;2370;7801.66;679.65;12;4.54;2021-10-09;ATIVO
4938;2318;1120.28;24.77;48;6.11;2023-08-01;ATIVO
4939;462;7377.3;1260.53;6;2.52;2022-05-16;ATIVO
4940;4531;6261.16;133.88;48;2.64;2023-06-19;QUITADO
4941;274;15402.67;328.11;48;2.25;2021-04-24;QUITADO
4942;4840;19343.29;411.57;48;2.13;2024-09-14;ATIVO
4943;4975;4118.87;120.97;36;5.73;2021-06-11;ATIVO
4944;6706;2028.8;178.47;12;5.56;2024-10-02;ATIVO
4945;2935;2763.57;160.99;18;4.86;2022-02-27;QUITADO
4946;663;10555.18;224.74;48;2.2;2021-06-06;ATIVO
4947;385;2978.19;171.76;18;3.81;2021-03-06;QUITADO
4948;1654;3673.73;157.99;24;3.21;2021-11-20;ATIVO
4949;6630;6161.8;1043.4;6;1.6;2022-01-21;QUITADO
4950;3490;36582.33;2054.1;18;1.07;2023-07-13;QUITADO
4951;6319;19844.42;1699.84;12;2.79;2024-06-06;ATIVO
4952;4876;1996.0;348.14;6;4.65;2023-04-14;QUITADO
4953;2152;7174.34;316.6;24;5.91;2021-01-10;ATIVO
4954;6026;11205.04;641.86;18;3.11;2021-02-03;QUITADO
4955;1497;15421.32;1314.67;12;2.3;2024-04-01;INADIMPLENTE
4956;7866;2544.4;451.16;6;6.39;2021-05-04;INADIMPLENTE
4957;1192;2281.72;130.65;18;3.07;2021-10-26;ATIVO
4958;9879;6346.41;189.26;36;7.36;2023-08-29;QUITADO
4959;7787;4666.08;264.46;18;2.02;2024-04-12;QUITADO
4960;364;18495.63;3138.09;6;1.8;2021-08-07;QUITADO
4961;9830;6497.72;193.72;36;7.33;2024-01-23;ATIVO
4962;1087;5112.14;152.58;36;7.45;2024-06-28;ATIVO
4963;8140;14635.76;1234.89;12;1.25;2024-07-09;QUITADO
4964;1370;21636.99;1216.6;18;1.21;2022-03-07;QUITADO
4965;7822;6474.31;142.81;48;5.88;2021-06-08;ATIVO
4966;4696;7174.06;304.0;24;1.7;2021-03-18;QUITADO
4967;9669;2746.76;163.81;18;7.35;2023-03-22;ATIVO
4968;5446;2757.66;116.75;24;1.61;2022-08-10;ATIVO
4969;4350;17697.0;1521.65;12;3.18;2023-02-27;ATIVO
4970;3207;6741.27;390.77;18;4.34;2022-10-25;ATIVO
4971;1971;19793.71;3367.24;6;2.07;2021-12-31;QUITADO
4972;3530;42373.8;2388.71;18;1.47;2024-12-23;QUITADO
4973;3702;8398.34;178.46;48;2.0;2024-11-25;INADIMPLENTE
4974;8674;5477.09;158.62;36;4.26;2022-08-06;ATIVO
4975;6263;6774.0;1168.74;6;3.52;2023-06-30;QUITADO
4976;8598;2713.28;157.69;18;4.61;2023-02-28;QUITADO
4977;6705;7792.65;218.78;36;1.07;2022-11-29;ATIVO
4978;9773;5924.57;127.34;48;3.17;2021-04-12;ATIVO
4979;7949;7278.64;1228.88;6;1.3;2022-05-27;QUITADO
4980;8018;4441.17;796.97;6;7.67;2021-04-16;ATIVO
4981;8521;7964.09;466.74;18;5.49;2021-08-10;QUITADO
4982;349;7408.64;1262.93;6;2.28;2022-06-16;ATIVO
4983;4089;38216.27;806.04;48;1.24;2021-12-30;QUITADO
4984;5594;4238.68;239.01;18;1.5;2024-07-20;QUITADO
4985;3836;7421.12;1258.0;6;1.71;2023-02-24;ATIVO
4986;2828;7290.85;428.62;18;5.82;2023-06-13;ATIVO
4987;9341;16770.02;475.2;36;2.01;2022-11-19;ATIVO
4988;7636;1938.09;42.28;48;4.71;2022-02-08;QUITADO
4989;3786;3197.42;562.0;6;5.46;2021-10-15;INADIMPLENTE
4990;7824;7853.93;230.88;36;5.83;2021-05-18;ATIVO
4991;5998;9190.79;521.63;18;2.16;2024-02-05;ATIVO
4992;8637;13289.14;2253.17;6;1.73;2024-09-27;QUITADO
4993;3427;9995.44;851.69;12;2.25;2024-03-04;INADIMPLENTE
4994;3514;7254.67;153.59;48;1.62;2022-09-15;QUITADO
4995;9530;12658.28;355.87;36;1.21;2021-08-26;ATIVO
4996;8649;9618.98;541.07;18;1.25;2021-11-24;ATIVO
4997;4814;18299.28;1043.47;18;2.64;2023-10-29;ATIVO
4998;5067;1326.19;229.9;6;4.01;2021-06-22;INADIMPLENTE
4999;6875;28095.32;1575.68;18;0.95;2024-11-21;QUITADO
5000;1155;18124.33;518.1;36;2.91;2022-01-24;ATIVO
5001;4563;6405.69;548.01;12;2.66;2023-04-25;ATIVO
5002;724;542.91;94.96;6;4.95;2021-11-29;QUITADO
5003;8450;1580.05;67.9;24;3.14;2022-09-11;ATIVO
5004;2903;11846.61;333.75;36;1.42;2023-11-03;QUITADO
5005;6090;5763.81;255.55;24;6.41;2024-06-20;INADIMPLENTE
5006;4586;4351.17;130.43;36;7.91;2023-03-12;ATIVO
5007;8126;12860.59;365.49;36;2.31;2021-06-01;QUITADO
5008;2008;3790.64;324.98;12;2.88;2024-05-13;ATIVO
5009;922;5465.56;236.98;24;4.06;2024-09-30;ATIVO
5010;8273;5050.03;883.5;6;4.97;2023-05-03;ATIVO
5011;1508;2548.33;55.69;48;4.9;2024-03-27;QUITADO
5012;6238;18268.31;1032.67;18;1.75;2022-01-27;ATIVO
5013;4194;37369.54;1052.16;36;1.36;2024-09-02;QUITADO
5014;1461;1213.27;104.76;12;3.61;2021-05-07;QUITADO
5015;4442;17770.71;1518.36;12;2.53;2021-07-29;QUITADO
5016;1582;6716.16;196.11;36;5.12;2021-12-16;ATIVO
5017;1682;2268.67;203.22;12;7.49;2024-01-18;ATIVO
5018;6878;14590.04;2480.31;6;2.0;2021-09-14;ATIVO
5019;3157;5948.96;129.09;48;4.16;2022-05-31;ATIVO
5020;6063;18910.72;805.99;24;2.29;2021-06-17;QUITADO
5021;2356;7993.04;708.25;12;6.33;2021-01-21;ATIVO
5022;3637;6949.56;399.56;18;3.49;2021-11-22;ATIVO
5023;3951;3679.34;641.37;6;4.59;2023-07-07;ATIVO
5024;1191;722.28;63.58;12;5.63;2024-06-21;ATIVO
5025;286;4760.16;102.48;48;3.34;2024-09-15;ATIVO
5026;3842;6134.71;272.15;24;6.47;2024-08-03;QUITADO
5027;3129;45489.7;959.93;48;1.29;2023-03-21;QUITADO
5028;5585;6745.29;193.59;36;3.32;2024-12-06;ATIVO
5029;8307;6988.71;312.86;24;7.44;2021-10-02;QUITADO
5030;2655;3866.16;223.03;18;3.84;2022-01-01;ATIVO
5031;9499;17013.92;2923.28;6;3.09;2021-02-11;ATIVO
5032;390;5154.6;876.11;6;1.98;2023-01-29;INADIMPLENTE
5033;3269;640.03;14.31;48;7.35;2024-05-10;ATIVO
5034;5489;10367.88;889.3;12;2.93;2022-08-04;INADIMPLENTE
5035;2006;16282.21;1398.91;12;3.1;2022-12-07;ATIVO
5036;5112;3741.95;217.74;18;4.74;2021-05-13;ATIVO
5037;8297;16405.63;466.51;36;2.37;2024-04-28;QUITADO
5038;8669;31708.75;1337.98;24;1.27;2023-06-09;QUITADO
5039;8373;7651.27;170.38;48;6.89;2024-12-31;INADIMPLENTE
5040;3180;4631.81;100.89;48;4.55;2022-01-15;INADIMPLENTE
5041;1967;13493.72;382.1;36;1.94;2021-12-13;QUITADO
5042;3075;4334.67;386.8;12;7.08;2023-02-20;ATIVO
5043;8147;19434.68;416.23;48;2.8;2021-12-07;ATIVO
5044;9936;9728.98;208.87;48;3.05;2023-05-24;QUITADO
5045;7779;10083.98;215.4;48;2.53;2021-03-23;ATIVO
5046;7948;5380.35;469.57;12;4.73;2022-12-23;ATIVO
5047;838;25547.37;539.85;48;1.43;2022-04-19;ATIVO
5048;5403;12669.72;715.56;18;1.66;2024-03-31;INADIMPLENTE
5049;8301;16591.75;352.47;48;1.97;2023-05-24;QUITADO
5050;9556;12270.25;262.94;48;2.86;2021-06-15;ATIVO
5051;3251;19343.68;1088.19;18;1.26;2024-12-19;ATIVO
5052;720;2083.54;355.73;6;2.44;2023-08-20;ATIVO
5053;8663;49849.71;8432.08;6;1.49;2023-10-13;ATIVO
5054;2081;1116.47;31.78;36;2.46;2024-02-04;QUITADO
5055;1021;7267.9;217.29;36;7.63;2022-08-02;ATIVO
5056;317;12579.01;538.91;24;2.82;2022-02-10;ATIVO
5057;5955;3920.51;116.55;36;7.02;2023-05-03;ATIVO
5058;2099;23657.15;3993.72;6;1.29;2022-05-02;QUITADO
5059;1468;1218.21;69.43;18;2.59;2024-03-31;QUITADO
5060;3957;5081.66;296.74;18;5.11;2024-02-06;INADIMPLENTE
5061;8903;3192.47;69.68;48;4.76;2021-12-17;INADIMPLENTE
5062;1531;8044.96;455.12;18;1.83;2022-11-21;QUITADO
5063;7745;16525.5;1400.54;12;1.7;2024-12-20;QUITADO
5064;9956;2955.55;510.62;6;3.66;2022-12-20;ATIVO
5065;9893;4863.76;424.85;12;4.82;2024-09-12;ATIVO
5066;6705;9938.02;209.69;48;1.28;2024-12-12;QUITADO
5067;93;1246.27;37.27;36;7.66;2023-04-22;ATIVO
5068;3144;3069.69;67.62;48;5.74;2022-04-17;ATIVO
5069;3720;6550.15;294.48;24;7.9;2022-04-15;ATIVO
5070;5512;7754.15;220.35;36;2.3;2021-01-21;ATIVO
5071;9451;3013.81;541.18;6;7.74;2022-05-31;ATIVO
5072;1346;2280.13;197.21;12;3.79;2021-10-16;QUITADO
5073;4801;1507.31;32.84;48;4.57;2023-09-25;QUITADO
5074;9083;6401.34;286.17;24;7.29;2021-03-22;QUITADO
5075;6871;4775.72;102.97;48;3.49;2021-12-20;QUITADO
5076;4926;6691.52;1165.11;6;4.47;2021-10-14;QUITADO
5077;5494;24860.67;698.58;36;1.16;2024-06-28;QUITADO
5078;3810;4776.52;423.68;12;6.44;2022-12-25;ATIVO
5079;2399;6836.94;294.53;24;3.39;2024-10-28;QUITADO
5080;4366;2901.18;259.49;12;7.33;2021-09-03;ATIVO
5081;2569;4063.4;86.04;48;1.64;2022-10-12;ATIVO
5082;7890;3673.34;164.95;24;7.77;2022-03-22;QUITADO
5083;428;18761.59;1576.76;12;0.85;2022-05-04;QUITADO
5084;7916;2997.95;517.05;6;3.48;2024-01-01;QUITADO
5085;8256;1714.8;151.15;12;5.77;2021-04-21;ATIVO
5086;7234;37940.15;2136.66;18;1.37;2024-04-05;QUITADO
5087;6616;5549.99;994.37;6;7.5;2021-02-24;QUITADO
5088;1836;18627.81;3165.8;6;1.97;2023-11-10;QUITADO
5089;9436;15955.44;673.85;24;1.36;2022-09-02;QUITADO
5090;4593;3291.67;581.31;6;5.96;2024-10-19;QUITADO
5091;145;1846.12;312.52;6;1.57;2023-10-23;ATIVO
5092;2154;1068.52;61.85;18;4.19;2021-02-18;QUITADO
5093;7671;25148.27;2120.42;12;1.18;2023-11-27;ATIVO
5094;4694;3669.93;160.07;24;4.68;2024-07-23;ATIVO
5095;7525;11126.22;237.82;48;2.6;2024-07-19;ATIVO
5096;4922;6196.16;359.24;18;4.36;2024-03-09;QUITADO
5097;9928;4086.85;723.58;6;6.23;2022-03-06;INADIMPLENTE
5098;6727;7719.84;456.71;18;6.49;2022-01-20;ATIVO
5099;6639;5482.19;324.06;18;6.4;2022-03-13;QUITADO
5100;9387;2800.9;249.19;12;6.76;2021-08-02;ATIVO
5101;6164;3209.17;554.65;6;3.7;2021-02-12;ATIVO
5102;97;8506.87;1447.44;6;2.09;2021-01-25;QUITADO
5103;7904;1328.94;235.51;6;6.33;2022-04-26;INADIMPLENTE
5104;6394;7345.2;156.35;48;2.17;2023-07-22;ATIVO
5105;4387;1498.68;33.12;48;6.07;2023-08-26;ATIVO
5106;2333;19971.62;428.64;48;3.02;2024-10-26;ATIVO
5107;9616;2240.16;129.53;18;4.08;2023-05-17;ATIVO
5108;8773;7966.45;354.84;24;6.9;2021-09-25;ATIVO
5109;8091;10293.31;1763.76;6;2.81;2024-12-26;QUITADO
5110;2819;39392.27;1107.03;36;1.17;2024-04-07;ATIVO
5111;5285;5864.86;259.01;24;5.99;2023-10-03;ATIVO
5112;6896;6016.62;352.34;18;5.41;2021-05-11;QUITADO
5113;34;10127.28;215.08;48;1.94;2021-06-06;QUITADO
5114;3798;14588.74;408.85;36;0.89;2021-06-22;ATIVO
5115;5952;4803.21;141.29;36;5.9;2023-07-24;ATIVO
5116;4928;6499.11;1152.4;6;6.39;2022-07-23;ATIVO
5117;7271;5271.67;300.22;18;2.51;2023-01-10;ATIVO
5118;6235;16381.07;918.07;18;0.88;2023-10-24;QUITADO
5119;5537;4323.54;759.07;6;5.34;2024-08-14;ATIVO
5120;3951;3921.84;87.27;48;6.81;2022-04-03;QUITADO
5121;9476;4539.13;99.07;48;4.76;2021-03-04;INADIMPLENTE
5122;7881;19515.13;416.73;48;2.5;2023-04-05;QUITADO
5123;4423;14830.37;2547.36;6;3.06;2022-05-23;ATIVO
5124;1040;16111.82;919.72;18;2.75;2023-09-20;QUITADO
5125;2503;10689.98;306.18;36;3.11;2022-01-30;QUITADO
5126;209;9771.94;275.35;36;1.44;2024-07-29;ATIVO
5127;2492;13571.82;288.83;48;2.15;2021-10-15;QUITADO
5128;1371;18110.02;1021.91;18;1.57;2024-05-15;ATIVO
5129;8625;2266.54;197.11;12;4.36;2023-07-07;ATIVO
5130;233;11707.28;661.2;18;1.66;2021-03-05;ATIVO
5131;6388;5330.17;306.16;18;3.39;2023-05-12;QUITADO
5132;5770;1160.23;199.73;6;3.29;2023-08-17;ATIVO
5133;2625;2419.37;139.02;18;3.43;2022-02-08;ATIVO
5134;3429;13477.88;1150.34;12;2.42;2021-04-23;INADIMPLENTE
5135;738;3097.74;68.79;48;6.59;2024-08-21;QUITADO
5136;5230;3024.32;264.8;12;5.07;2024-10-11;ATIVO
5137;8110;2618.12;457.91;6;4.94;2023-07-11;ATIVO
5138;9091;7387.96;164.55;48;6.91;2024-04-30;ATIVO
5139;1010;9664.62;207.1;48;2.86;2023-10-28;QUITADO
5140;940;4535.35;135.36;36;7.44;2021-12-04;ATIVO
5141;562;18052.27;1546.33;12;2.79;2021-08-05;QUITADO
5142;7446;734.63;130.92;6;6.93;2023-07-22;ATIVO
5143;2821;13903.59;2388.17;6;3.06;2022-07-22;QUITADO
5144;9052;39024.35;2185.8;18;0.82;2023-10-10;QUITADO
5145;6755;1010.38;180.05;6;6.92;2021-12-22;ATIVO
5146;3390;3007.35;127.93;24;2.09;2023-01-22;QUITADO
5147;7373;11210.88;1921.54;6;2.84;2022-07-27;ATIVO
5148;2116;7157.92;154.98;48;3.93;2022-09-29;QUITADO
5149;6523;3566.41;629.95;6;5.98;2023-12-05;ATIVO
5150;9579;7632.77;670.28;12;5.38;2023-06-07;ATIVO
5151;8561;2692.58;116.76;24;4.07;2021-05-02;ATIVO
5152;2537;11696.07;501.42;24;2.89;2023-08-21;QUITADO
5153;4053;6539.03;1132.02;6;3.87;2023-10-26;QUITADO
5154;7777;6339.41;557.76;12;5.58;2022-05-12;QUITADO
5155;6871;9801.64;1663.17;6;1.81;2024-11-20;QUITADO
5156;1166;2703.18;472.07;6;4.78;2023-08-08;ATIVO
5157;4470;6851.2;291.15;24;1.99;2024-09-12;QUITADO
5158;8206;28855.02;810.35;36;1.1;2023-09-16;ATIVO
5159;9425;2422.75;53.73;48;6.46;2021-05-03;INADIMPLENTE
5160;9469;13142.66;2256.38;6;3.01;2022-06-19;ATIVO
5161;5603;15241.09;2574.73;6;1.36;2023-08-09;ATIVO
5162;8374;31766.05;669.14;48;1.11;2023-10-22;ATIVO
5163;9961;4800.62;287.24;18;7.7;2023-04-08;ATIVO
5164;9304;12237.97;517.0;24;1.39;2021-02-15;ATIVO
5165;8086;4455.47;778.0;6;4.77;2024-10-24;ATIVO
5166;9278;9196.0;386.73;24;0.93;2022-08-14;ATIVO
5167;4608;2355.95;136.91;18;4.6;2023-01-02;ATIVO
5168;6596;6616.93;1175.61;6;6.6;2023-11-11;ATIVO
5169;9435;4154.97;237.92;18;3.07;2024-05-02;QUITADO
5170;6237;16520.71;2799.16;6;1.66;2021-02-14;QUITADO
5171;1446;5598.63;237.92;24;1.99;2022-07-09;INADIMPLENTE
5172;7834;17014.64;963.22;18;1.9;2023-02-20;QUITADO
5173;9010;9910.93;1703.19;6;3.11;2024-11-11;ATIVO
5174;922;3349.57;195.37;18;4.99;2021-07-07;ATIVO
5175;3166;35228.93;2977.14;12;1.41;2021-09-10;ATIVO
5176;1489;20145.07;3386.05;6;0.85;2024-07-28;ATIVO
5177;8452;12245.58;2074.2;6;1.63;2024-08-03;ATIVO
5178;9663;22063.14;927.57;24;0.9;2021-07-29;ATIVO
5179;6506;8638.21;244.75;36;2.0;2022-02-22;ATIVO
5180;114;1627.92;137.84;12;1.61;2021-12-28;ATIVO
5181;5961;13823.04;780.62;18;1.65;2021-12-02;ATIVO
5182;9306;3678.74;163.11;24;6.41;2024-09-01;ATIVO
5183;8778;2332.58;139.88;18;7.94;2022-02-14;ATIVO
5184;8454;13725.72;782.52;18;2.62;2023-05-20;ATIVO
5185;8715;42463.37;7139.51;6;0.88;2024-11-04;ATIVO
5186;4502;15524.5;440.42;36;2.13;2024-06-05;ATIVO
5187;1153;38055.12;1601.8;24;1.02;2024-12-08;ATIVO
5188;4397;6229.03;351.84;18;1.67;2022-10-07;QUITADO
5189;8831;6223.92;361.13;18;4.44;2024-01-02;ATIVO
5190;176;8628.05;743.74;12;3.44;2024-08-06;QUITADO
5191;1169;2140.5;366.56;6;2.75;2022-07-07;ATIVO
5192;4027;4853.97;108.54;48;7.33;2022-09-29;QUITADO
5193;7922;1872.29;168.27;12;7.85;2021-10-01;ATIVO
5194;8624;4663.7;135.22;36;4.38;2022-04-17;ATIVO
5195;9232;4333.82;96.8;48;7.21;2022-02-27;INADIMPLENTE
5196;3659;6026.07;135.3;48;7.77;2022-11-14;QUITADO
5197;9558;1785.46;53.29;36;7.44;2021-03-03;ATIVO
5198;2543;18595.09;791.61;24;2.17;2022-10-10;ATIVO
5199;3022;27368.34;574.91;48;0.83;2023-11-08;QUITADO
5200;3806;14036.39;297.34;48;1.68;2023-07-13;ATIVO
5201;8345;7853.53;449.92;18;3.12;2021-09-27;QUITADO
5202;7800;6329.48;134.79;48;2.22;2023-08-28;ATIVO
5203;8317;26709.06;1500.75;18;1.14;2022-07-15;ATIVO
5204;4515;6026.32;171.8;36;2.63;2022-05-18;QUITADO
5205;4189;3703.54;639.79;6;3.65;2021-04-10;INADIMPLENTE
5206;3866;22393.94;628.9;36;1.1;2023-11-13;INADIMPLENTE
5207;2539;8413.32;241.53;36;3.35;2023-06-09;ATIVO
5208;2097;38377.2;1613.28;24;0.89;2023-01-16;QUITADO
5209;1554;6517.45;290.92;24;7.13;2023-08-06;ATIVO
5210;9263;15917.99;454.06;36;2.69;2022-12-22;ATIVO
5211;5686;6990.08;156.64;48;7.56;2023-02-17;ATIVO
5212;657;9530.41;1601.27;6;0.81;2021-02-15;QUITADO
5213;9458;5829.11;250.82;24;3.27;2021-11-18;ATIVO
5214;6917;5812.34;333.31;18;3.22;2022-02-10;ATIVO
5215;946;1826.95;78.19;24;2.71;2021-05-04;QUITADO
5216;4674;19841.2;1697.25;12;2.65;2021-10-17;QUITADO
5217;4937;6073.8;271.52;24;7.29;2021-03-05;QUITADO
5218;5397;3723.15;317.65;12;2.38;2023-01-09;INADIMPLENTE
5219;9873;17962.36;3078.75;6;2.84;2024-12-18;INADIMPLENTE
5220;5472;4824.54;102.97;48;2.45;2023-03-19;INADIMPLENTE
5221;9752;2132.05;126.71;18;6.98;2021-05-01;ATIVO
5222;4771;5391.64;115.47;48;2.8;2024-11-19;QUITADO
5223;2870;2728.6;60.83;48;7.0;2024-07-23;INADIMPLENTE
5224;5144;18754.02;1069.92;18;2.69;2022-07-02;ATIVO
5225;7724;3949.47;118.18;36;7.72;2023-01-03;QUITADO
5226;4589;46609.12;1959.72;24;0.91;2021-07-05;QUITADO
5227;8908;10488.13;600.56;18;3.07;2024-03-13;ATIVO
5228;7756;5988.71;340.46;18;2.33;2024-05-23;QUITADO
5229;5166;7218.88;160.38;48;6.64;2024-06-30;ATIVO
5230;8195;9671.96;274.6;36;2.21;2021-08-26;ATIVO
5231;9118;5938.52;129.01;48;4.28;2021-08-12;ATIVO
5232;1955;17607.56;375.96;48;2.49;2024-09-11;QUITADO
5233;6467;9349.53;1606.56;6;3.1;2023-12-20;ATIVO
5234;5599;6875.05;149.72;48;4.53;2022-07-28;INADIMPLENTE
5235;6174;4066.63;116.69;36;3.3;2022-03-04;QUITADO
5236;2322;5492.45;481.83;12;5.27;2023-09-02;ATIVO
5237;4739;9771.72;555.2;18;2.27;2024-12-26;QUITADO
