evento_id;cliente_id;emprestimo_id;tipo_evento;data_evento;valor_em_risco
1586;2977;5519;ATRASO_30;2022-06-08;6357.18
1587;2977;5519;ATRASO_60;2022-07-08;5085.74
1588;2977;5519;ATRASO_90;2022-08-07;3814.31
1589;1196;5525;ATRASO_30;2022-01-12;7667.97
1590;1196;5525;ATRASO_60;2022-02-11;6134.38
1591;1196;5525;ATRASO_90;2022-03-13;4600.78
1592;1196;5525;CALOTE;2022-04-12;3067.19
1593;492;5534;ATRASO_30;2023-11-08;1514.15
1594;492;5534;ATRASO_60;2023-12-08;1211.32
1595;492;5534;ATRASO_90;2024-01-07;908.49
1596;4906;5561;ATRASO_30;2021-02-19;5995.82
1597;4906;5561;ATRASO_60;2021-03-21;4796.66
1598;4906;5561;ATRASO_90;2021-04-20;3597.49
1599;4906;5561;CALOTE;2021-05-20;2398.33
1600;9272;5567;ATRASO_30;2023-01-18;2250.77
1601;9272;5567;ATRASO_90;2023-03-19;1350.46
1602;9272;5567;CALOTE;2023-04-18;900.31
1603;9729;5579;ATRASO_30;2021-07-21;5110.94
1604;9729;5579;ATRASO_60;2021-08-20;4088.75
1605;9729;5579;ATRASO_90;2021-09-19;3066.56
1606;9729;5579;CALOTE;2021-10-19;2044.38
1607;574;5580;ATRASO_30;2022-04-03;6551.9
1608;574;5580;ATRASO_90;2022-06-02;3931.14
1609;574;5580;CALOTE;2022-07-02;2620.76
1610;8800;5583;ATRASO_60;2023-02-01;845.56
1611;8800;5583;ATRASO_90;2023-03-03;634.17
1612;8800;5583;CALOTE;2023-04-02;422.78
1613;5860;5587;ATRASO_30;2023-07-13;4224.3
1614;5860;5587;ATRASO_60;2023-08-12;3379.44
1615;5860;5587;ATRASO_90;2023-09-11;2534.58
1616;5860;5587;CALOTE;2023-10-11;1689.72
1617;7573;5602;ATRASO_30;2021-07-09;2548.74
1618;7573;5602;ATRASO_60;2021-08-08;2038.99
1619;7573;5602;ATRASO_90;2021-09-07;1529.24
1620;6638;5618;ATRASO_30;2023-01-17;1079.73
1621;6638;5618;ATRASO_90;2023-03-18;647.84
1622;6638;5618;CALOTE;2023-04-17;431.89
1623;5537;5623;ATRASO_90;2023-04-09;2800.33
1624;5537;5623;CALOTE;2023-05-09;1866.89
1625;90;5628;ATRASO_60;2023-12-27;4074.44
1626;90;5628;ATRASO_90;2024-01-26;3055.83
1627;90;5628;CALOTE;2024-02-25;2037.22
1628;5723;5636;ATRASO_30;2022-05-26;7799.82
1629;5723;5636;ATRASO_60;2022-06-25;6239.86
1630;5723;5636;ATRASO_90;2022-07-25;4679.89
1631;5723;5636;CALOTE;2022-08-24;3119.93
1632;4886;5644;ATRASO_30;2023-08-29;2128.62
1633;4886;5644;CALOTE;2023-11-27;851.45
1634;4552;5646;ATRASO_30;2022-10-20;3226.67
1635;4552;5646;ATRASO_90;2022-12-19;1936.0
1636;4552;5646;CALOTE;2023-01-18;1290.67
1637;2534;5669;ATRASO_30;2022-01-10;13930.54
1638;2534;5669;ATRASO_60;2022-02-09;11144.43
1639;2534;5669;ATRASO_90;2022-03-11;8358.32
1640;7738;5685;ATRASO_30;2022-07-26;3433.33
1641;7738;5685;ATRASO_60;2022-08-25;2746.66
1642;1815;5716;ATRASO_30;2024-06-26;956.64
1643;1815;5716;ATRASO_60;2024-07-26;765.31
1644;1815;5716;CALOTE;2024-09-24;382.66
1645;7270;5721;ATRASO_90;2023-10-27;4469.41
1646;7270;5721;CALOTE;2023-11-26;2979.61
1647;1863;5727;ATRASO_30;2024-08-22;6889.38
1648;1863;5727;ATRASO_60;2024-09-21;5511.5
1649;1863;5727;ATRASO_90;2024-10-21;4133.63
1650;1863;5727;CALOTE;2024-11-20;2755.75
1651;7334;5731;ATRASO_30;2024-07-16;12111.21
1652;7334;5731;ATRASO_60;2024-08-15;9688.97
1653;7334;5731;ATRASO_90;2024-09-14;7266.73
1654;4138;5781;ATRASO_60;2022-06-13;4400.18
1655;4138;5781;ATRASO_90;2022-07-13;3300.13
1656;4138;5781;CALOTE;2022-08-12;2200.09
1657;6689;5786;ATRASO_60;2022-11-06;5363.5
1658;6689;5786;ATRASO_90;2022-12-06;4022.62
1659;6689;5786;CALOTE;2023-01-05;2681.75
1660;8718;5805;ATRASO_30;2022-10-03;1233.08
1661;8718;5805;ATRASO_90;2022-12-02;739.85
1662;8718;5805;CALOTE;2023-01-01;493.23
1663;5552;5853;ATRASO_60;2025-02-09;2975.61
1664;5552;5853;ATRASO_90;2025-03-11;2231.71
1665;9048;5856;ATRASO_60;2021-07-11;4296.62
1666;9048;5856;ATRASO_90;2021-08-10;3222.47
1667;9048;5856;CALOTE;2021-09-09;2148.31
1668;5769;5877;ATRASO_30;2022-01-12;15708.15
1669;5769;5877;ATRASO_60;2022-02-11;12566.52
1670;5769;5877;ATRASO_90;2022-03-13;9424.89
1671;5769;5877;CALOTE;2022-04-12;6283.26
1672;926;5879;ATRASO_30;2023-11-14;4903.26
1673;926;5879;ATRASO_60;2023-12-14;3922.61
1674;926;5879;ATRASO_90;2024-01-13;2941.96
1675;926;5879;CALOTE;2024-02-12;1961.3
1676;1148;5882;ATRASO_30;2022-01-07;3097.84
1677;1148;5882;ATRASO_60;2022-02-06;2478.27
1678;1148;5882;CALOTE;2022-04-07;1239.14
1679;9380;5887;ATRASO_30;2022-07-09;1922.84
1680;9380;5887;ATRASO_60;2022-08-08;1538.27
1681;9380;5887;ATRASO_90;2022-09-07;1153.7
1682;9380;5887;CALOTE;2022-10-07;769.14
1683;2362;5893;ATRASO_30;2023-07-28;14685.0
1684;2362;5893;ATRASO_60;2023-08-27;11748.0
1685;2362;5893;ATRASO_90;2023-09-26;8811.0
1686;2362;5893;CALOTE;2023-10-26;5874.0
1687;9889;5895;ATRASO_90;2024-07-24;11691.91
1688;9889;5895;CALOTE;2024-08-23;7794.6
1689;7295;5905;ATRASO_30;2022-03-15;3821.57
1690;7295;5905;ATRASO_60;2022-04-14;3057.26
1691;7295;5905;ATRASO_90;2022-05-14;2292.94
1692;7295;5905;CALOTE;2022-06-13;1528.63
1693;849;5907;ATRASO_30;2023-06-11;7218.63
1694;849;5907;ATRASO_60;2023-07-11;5774.9
1695;849;5907;ATRASO_90;2023-08-10;4331.18
1696;849;5907;CALOTE;2023-09-09;2887.45
1697;4226;5914;ATRASO_30;2022-08-08;7597.05
1698;774;5930;ATRASO_60;2024-05-20;4919.42
1699;774;5930;ATRASO_90;2024-06-19;3689.57
1700;774;5930;CALOTE;2024-07-19;2459.71
1701;9054;5939;ATRASO_60;2022-02-05;486.4
1702;9054;5939;ATRASO_90;2022-03-07;364.8
1703;9054;5939;CALOTE;2022-04-06;243.2
1704;242;5956;ATRASO_30;2022-11-29;4694.3
1705;242;5956;ATRASO_60;2022-12-29;3755.44
1706;242;5956;CALOTE;2023-02-27;1877.72
1707;4667;5964;ATRASO_90;2025-01-21;4386.66
1708;4667;5964;CALOTE;2025-02-20;2924.44
1709;8651;5968;ATRASO_30;2022-12-31;1812.26
1710;8651;5968;ATRASO_90;2023-03-01;1087.36
1711;8651;5968;CALOTE;2023-03-31;724.9
1712;6217;5974;ATRASO_30;2021-11-26;6676.99
1713;6217;5974;CALOTE;2022-02-24;2670.8
1714;9899;5983;ATRASO_30;2023-11-29;5063.9
1715;9899;5983;ATRASO_60;2023-12-29;4051.12
1716;9899;5983;CALOTE;2024-02-27;2025.56
1717;261;5986;ATRASO_30;2021-05-16;2900.29
1718;261;5986;CALOTE;2021-08-14;1160.12
1719;3419;5994;ATRASO_30;2024-11-17;4157.57
1720;3419;5994;ATRASO_60;2024-12-17;3326.06
1721;3419;5994;ATRASO_90;2025-01-16;2494.54
1722;3419;5994;CALOTE;2025-02-15;1663.03
1723;8964;6009;ATRASO_30;2023-02-23;7850.08
1724;8964;6009;ATRASO_90;2023-04-24;4710.05
1725;8964;6009;CALOTE;2023-05-24;3140.03
1726;4696;6012;ATRASO_30;2023-01-11;1068.4
1727;4696;6012;ATRASO_60;2023-02-10;854.72
1728;4696;6012;ATRASO_90;2023-03-12;641.04
1729;4789;6022;ATRASO_60;2025-01-03;3029.52
1730;4789;6022;ATRASO_90;2025-02-02;2272.14
1731;4789;6022;CALOTE;2025-03-04;1514.76
1732;3770;6042;ATRASO_60;2021-10-01;3849.62
1733;3770;6042;ATRASO_90;2021-10-31;2887.22
1734;8349;6046;ATRASO_30;2021-03-08;6627.69
1735;8349;6046;ATRASO_60;2021-04-07;5302.15
1736;8349;6046;ATRASO_90;2021-05-07;3976.61
1737;6553;6048;ATRASO_30;2024-08-01;10711.13
1738;6553;6048;ATRASO_60;2024-08-31;8568.9
1739;6553;6048;CALOTE;2024-10-30;4284.45
1740;8734;6051;ATRASO_30;2022-09-12;4187.05
1741;8734;6051;ATRASO_60;2022-10-12;3349.64
1742;8029;6056;ATRASO_60;2021-07-18;1012.58
1743;8029;6056;ATRASO_90;2021-08-17;759.44
1744;8029;6056;CALOTE;2021-09-16;506.29
1745;4691;6069;ATRASO_60;2024-06-15;3551.16
1746;4691;6069;ATRASO_90;2024-07-15;2663.37
1747;4691;6069;CALOTE;2024-08-14;1775.58
1748;8679;6072;ATRASO_30;2024-06-27;6615.1
1749;8679;6072;ATRASO_90;2024-08-26;3969.06
1750;8679;6072;CALOTE;2024-09-25;2646.04
1751;7663;6078;ATRASO_30;2022-06-28;6167.5
1752;7663;6078;ATRASO_90;2022-08-27;3700.5
1753;7663;6078;CALOTE;2022-09-26;2467.0
1754;4789;6083;ATRASO_30;2024-03-27;4939.03
1755;4789;6083;ATRASO_90;2024-05-26;2963.42
1756;4789;6083;CALOTE;2024-06-25;1975.61
1757;5672;6106;ATRASO_30;2021-10-29;5295.56
1758;5672;6106;ATRASO_90;2021-12-28;3177.34
1759;5672;6106;CALOTE;2022-01-27;2118.22
1760;8656;6107;ATRASO_90;2024-10-02;3352.72
1761;4220;6129;ATRASO_30;2022-12-20;7927.29
1762;4220;6129;ATRASO_60;2023-01-19;6341.83
1763;4220;6129;CALOTE;2023-03-20;3170.92
1764;9959;6145;ATRASO_30;2021-11-24;23881.07
1765;9959;6145;ATRASO_60;2021-12-24;19104.86
1766;9959;6145;ATRASO_90;2022-01-23;14328.64
1767;9959;6145;CALOTE;2022-02-22;9552.43
1768;1781;6148;ATRASO_30;2024-03-27;4158.68
1769;1781;6148;ATRASO_60;2024-04-26;3326.94
1770;4857;6160;ATRASO_30;2022-08-10;943.32
1771;4857;6160;ATRASO_60;2022-09-09;754.66
1772;4857;6160;ATRASO_90;2022-10-09;565.99
1773;2898;6169;ATRASO_30;2021-09-23;4994.06
1774;2898;6169;ATRASO_60;2021-10-23;3995.25
1775;2898;6169;ATRASO_90;2021-11-22;2996.44
1776;2898;6169;CALOTE;2021-12-22;1997.62
1777;5510;6184;ATRASO_30;2023-01-22;6850.42
1778;5510;6184;ATRASO_60;2023-02-21;5480.34
1779;5510;6184;ATRASO_90;2023-03-23;4110.25
1780;5510;6184;CALOTE;2023-04-22;2740.17
1781;2308;6193;ATRASO_30;2023-07-17;3574.37
1782;2308;6193;ATRASO_60;2023-08-16;2859.5
1783;2308;6193;ATRASO_90;2023-09-15;2144.62
1784;2308;6193;CALOTE;2023-10-15;1429.75
1785;9987;6208;ATRASO_60;2021-10-21;4163.26
1786;9987;6208;ATRASO_90;2021-11-20;3122.44
1787;4530;6236;ATRASO_30;2021-12-01;3325.3
1788;4530;6236;ATRASO_60;2021-12-31;2660.24
1789;4530;6236;ATRASO_90;2022-01-30;1995.18
1790;9152;6242;ATRASO_30;2024-02-01;1042.26
1791;9152;6242;ATRASO_60;2024-03-02;833.81
1792;9152;6242;ATRASO_90;2024-04-01;625.36
1793;9152;6242;CALOTE;2024-05-01;416.9
1794;9928;6257;ATRASO_60;2021-05-18;5212.07
1795;9928;6257;ATRASO_90;2021-06-17;3909.05
1796;9928;6257;CALOTE;2021-07-17;2606.04
1797;8679;6259;ATRASO_30;2022-10-14;5762.42
1798;8679;6259;ATRASO_60;2022-11-13;4609.94
1799;8679;6259;ATRASO_90;2022-12-13;3457.45
1800;8679;6259;CALOTE;2023-01-12;2304.97
1801;8298;6260;ATRASO_30;2021-07-03;7172.81
1802;6202;6265;ATRASO_90;2024-09-25;3982.11
1803;6202;6265;CALOTE;2024-10-25;2654.74
1804;3610;6325;ATRASO_30;2025-01-26;7964.61
1805;3610;6325;ATRASO_90;2025-03-27;4778.77
1806;3610;6325;CALOTE;2025-04-26;3185.84
1807;5749;6332;ATRASO_30;2024-04-25;4061.03
1808;5749;6332;ATRASO_60;2024-05-25;3248.82
1809;5749;6332;ATRASO_90;2024-06-24;2436.62
1810;5749;6332;CALOTE;2024-07-24;1624.41
1811;7851;6347;ATRASO_30;2024-11-12;9027.88
1812;7851;6347;ATRASO_60;2024-12-12;7222.3
1813;7851;6347;ATRASO_90;2025-01-11;5416.73
1814;7851;6347;CALOTE;2025-02-10;3611.15
1815;4383;6369;ATRASO_30;2023-07-04;5465.29
1816;4383;6369;ATRASO_60;2023-08-03;4372.23
1817;4383;6369;ATRASO_90;2023-09-02;3279.17
1818;8372;6371;ATRASO_60;2021-11-23;4032.67
1819;8372;6371;CALOTE;2022-01-22;2016.34
1820;9796;6372;ATRASO_30;2024-01-25;16826.56
1821;9796;6372;ATRASO_60;2024-02-24;13461.25
1822;9796;6372;CALOTE;2024-04-24;6730.62
1823;9752;6373;ATRASO_60;2024-11-24;2336.02
1824;9752;6373;ATRASO_90;2024-12-24;1752.02
1825;9752;6373;CALOTE;2025-01-23;1168.01
1826;8911;6384;ATRASO_30;2021-05-14;2337.35
1827;8911;6384;ATRASO_90;2021-07-13;1402.41
1828;7313;6397;ATRASO_30;2022-12-15;6954.75
1829;7313;6397;ATRASO_60;2023-01-14;5563.8
1830;8960;6412;ATRASO_30;2022-10-03;2162.59
1831;8960;6412;ATRASO_60;2022-11-02;1730.07
1832;2675;6422;ATRASO_30;2021-11-04;4115.22
1833;2675;6422;ATRASO_60;2021-12-04;3292.18
1834;8030;6471;ATRASO_30;2023-08-16;7273.69
1835;8030;6471;ATRASO_60;2023-09-15;5818.95
1836;8030;6471;CALOTE;2023-11-14;2909.48
1837;7173;6489;ATRASO_30;2022-05-25;1510.48
1838;7173;6489;ATRASO_60;2022-06-24;1208.38
1839;7173;6489;ATRASO_90;2022-07-24;906.29
1840;7173;6489;CALOTE;2022-08-23;604.19
1841;9842;6497;ATRASO_60;2023-11-02;3712.18
1842;9842;6497;ATRASO_90;2023-12-02;2784.14
1843;9152;6506;ATRASO_30;2021-03-27;5073.48
1844;9152;6506;ATRASO_60;2021-04-26;4058.78
1845;9152;6506;CALOTE;2021-06-25;2029.39
1846;6139;6512;ATRASO_60;2022-12-16;806.13
1847;6139;6512;CALOTE;2023-02-14;403.06
1848;5346;6517;ATRASO_30;2022-11-07;4211.33
1849;5346;6517;CALOTE;2023-02-05;1684.53
1850;4842;6537;ATRASO_30;2023-08-08;7648.02
1851;9419;6540;ATRASO_30;2021-10-25;3814.39
1852;9419;6540;ATRASO_60;2021-11-24;3051.51
1853;9419;6540;ATRASO_90;2021-12-24;2288.63
1854;9419;6540;CALOTE;2022-01-23;1525.76
1855;9;6546;ATRASO_30;2024-08-11;6170.54
1856;9;6546;ATRASO_60;2024-09-10;4936.43
1857;9;6546;ATRASO_90;2024-10-10;3702.32
1858;4804;6562;ATRASO_60;2024-11-03;5921.89
1859;4804;6562;CALOTE;2025-01-02;2960.94
1860;3445;6567;ATRASO_30;2024-09-08;6367.61
1861;3445;6567;ATRASO_60;2024-10-08;5094.09
1862;3445;6567;ATRASO_90;2024-11-07;3820.57
1863;8587;6579;ATRASO_30;2023-04-26;4258.14
1864;8587;6579;ATRASO_60;2023-05-26;3406.51
1865;8587;6579;CALOTE;2023-07-25;1703.26
1866;411;6599;ATRASO_30;2023-11-21;3087.51
1867;411;6599;ATRASO_60;2023-12-21;2470.01
1868;411;6599;ATRASO_90;2024-01-20;1852.51
1869;411;6599;CALOTE;2024-02-19;1235.0
1870;7577;6603;ATRASO_30;2021-05-02;6633.51
1871;7577;6603;ATRASO_60;2021-06-01;5306.81
1872;7577;6603;ATRASO_90;2021-07-01;3980.11
1873;7577;6603;CALOTE;2021-07-31;2653.4
1874;5884;6616;ATRASO_30;2024-08-10;3136.79
1875;5884;6616;ATRASO_60;2024-09-09;2509.43
1876;5884;6616;CALOTE;2024-11-08;1254.72
1877;8283;6621;ATRASO_60;2023-05-12;3224.88
1878;8283;6621;ATRASO_90;2023-06-11;2418.66
1879;8377;6626;ATRASO_30;2023-08-04;3570.7
1880;8377;6626;ATRASO_90;2023-10-03;2142.42
1881;8377;6626;CALOTE;2023-11-02;1428.28
1882;9540;6632;ATRASO_30;2021-06-29;5053.23
1883;9540;6632;ATRASO_90;2021-08-28;3031.94
1884;9540;6632;CALOTE;2021-09-27;2021.29
1885;8102;6634;ATRASO_30;2023-05-06;6997.5
1886;8102;6634;ATRASO_60;2023-06-05;5598.0
1887;8102;6634;ATRASO_90;2023-07-05;4198.5
1888;8102;6634;CALOTE;2023-08-04;2799.0
1889;1137;6648;ATRASO_30;2021-06-27;3240.23
1890;1137;6648;ATRASO_90;2021-08-26;1944.14
1891;1137;6648;CALOTE;2021-09-25;1296.09
1892;1115;6677;ATRASO_60;2024-10-29;3481.99
1893;1115;6677;ATRASO_90;2024-11-28;2611.49
1894;1115;6677;CALOTE;2024-12-28;1741.0
1895;38;6697;ATRASO_30;2021-07-09;1586.08
1896;38;6697;ATRASO_60;2021-08-08;1268.86
1897;38;6697;ATRASO_90;2021-09-07;951.65
1898;38;6697;CALOTE;2021-10-07;634.43
1899;9009;6698;ATRASO_30;2025-01-17;6244.13
1900;9009;6698;ATRASO_60;2025-02-16;4995.3
1901;9009;6698;ATRASO_90;2025-03-18;3746.48
1902;9009;6698;CALOTE;2025-04-17;2497.65
1903;2896;6714;ATRASO_30;2022-12-13;5823.14
1904;2896;6714;ATRASO_60;2023-01-12;4658.51
1905;2896;6714;ATRASO_90;2023-02-11;3493.88
1906;2896;6714;CALOTE;2023-03-13;2329.26
1907;2835;6717;ATRASO_90;2022-08-02;691.63
1908;2571;6719;ATRASO_60;2024-02-14;1300.43
1909;2571;6719;CALOTE;2024-04-14;650.22
1910;204;6724;ATRASO_30;2023-09-22;4849.82
1911;204;6724;ATRASO_60;2023-10-22;3879.86
1912;204;6724;ATRASO_90;2023-11-21;2909.89
1913;9835;6729;ATRASO_30;2025-01-10;7345.13
1914;9835;6729;ATRASO_60;2025-02-09;5876.1
1915;9835;6729;ATRASO_90;2025-03-11;4407.08
1916;9835;6729;CALOTE;2025-04-10;2938.05
1917;4770;6736;ATRASO_30;2023-07-28;7364.8
1918;4770;6736;ATRASO_60;2023-08-27;5891.84
1919;4770;6736;CALOTE;2023-10-26;2945.92
1920;5291;6738;ATRASO_30;2024-11-28;7185.16
1921;5291;6738;ATRASO_60;2024-12-28;5748.13
1922;5291;6738;ATRASO_90;2025-01-27;4311.1
1923;5291;6738;CALOTE;2025-02-26;2874.06
1924;9451;6749;ATRASO_30;2022-07-16;7662.64
1925;9451;6749;ATRASO_90;2022-09-14;4597.58
1926;2691;6771;ATRASO_30;2021-09-01;4068.54
1927;2691;6771;ATRASO_60;2021-10-01;3254.83
1928;2691;6771;ATRASO_90;2021-10-31;2441.12
1929;2691;6771;CALOTE;2021-11-30;1627.42
1930;751;6774;ATRASO_30;2024-02-17;13988.33
1931;751;6774;ATRASO_60;2024-03-18;11190.66
1932;751;6774;CALOTE;2024-05-17;5595.33
1933;2362;6786;ATRASO_30;2022-11-16;16992.92
1934;2362;6786;ATRASO_60;2022-12-16;13594.34
1935;2362;6786;ATRASO_90;2023-01-15;10195.75
1936;6462;6788;ATRASO_30;2021-09-24;1119.55
1937;6462;6788;ATRASO_90;2021-11-23;671.73
1938;6462;6788;CALOTE;2021-12-23;447.82
1939;3417;6790;ATRASO_30;2024-07-24;2514.99
1940;8148;6791;ATRASO_30;2024-10-07;4734.95
1941;8148;6791;ATRASO_60;2024-11-06;3787.96
1942;8148;6791;ATRASO_90;2024-12-06;2840.97
1943;8148;6791;CALOTE;2025-01-05;1893.98
1944;2841;6798;ATRASO_30;2024-08-26;2520.56
1945;2841;6798;ATRASO_60;2024-09-25;2016.45
1946;2841;6798;ATRASO_90;2024-10-25;1512.34
1947;2841;6798;CALOTE;2024-11-24;1008.22
1948;7903;6813;ATRASO_30;2022-02-03;5746.53
1949;7903;6813;ATRASO_60;2022-03-05;4597.22
1950;7903;6813;ATRASO_90;2022-04-04;3447.92
1951;7903;6813;CALOTE;2022-05-04;2298.61
1952;1789;6814;ATRASO_30;2021-12-06;1259.24
1953;1789;6814;ATRASO_60;2022-01-05;1007.39
1954;1789;6814;CALOTE;2022-03-06;503.7
1955;5712;6816;ATRASO_30;2021-09-17;7222.87
1956;5712;6816;ATRASO_60;2021-10-17;5778.3
1957;5712;6816;CALOTE;2021-12-16;2889.15
1958;5091;6838;ATRASO_60;2024-05-23;4941.36
1959;5091;6838;ATRASO_90;2024-06-22;3706.02
1960;5091;6838;CALOTE;2024-07-22;2470.68
1961;1588;6860;ATRASO_30;2024-01-31;2915.08
1962;1588;6860;ATRASO_60;2024-03-01;2332.06
1963;1588;6860;ATRASO_90;2024-03-31;1749.05
1964;1588;6860;CALOTE;2024-04-30;1166.03
1965;4928;6871;ATRASO_30;2022-06-16;2151.64
1966;4928;6871;ATRASO_90;2022-08-15;1290.98
1967;4928;6871;CALOTE;2022-09-14;860.66
1968;616;6873;ATRASO_30;2024-07-29;2227.74
1969;616;6873;ATRASO_60;2024-08-28;1782.19
1970;616;6873;ATRASO_90;2024-09-27;1336.64
1971;616;6873;CALOTE;2024-10-27;891.1
1972;7083;6890;ATRASO_60;2024-03-11;4921.18
1973;7083;6890;ATRASO_90;2024-04-10;3690.88
1974;3087;6898;ATRASO_30;2021-02-19;4132.59
1975;3087;6898;ATRASO_90;2021-04-20;2479.55
1976;3087;6898;CALOTE;2021-05-20;1653.04
1977;4013;6916;ATRASO_30;2021-09-06;1340.79
1978;4013;6916;ATRASO_60;2021-10-06;1072.63
1979;4013;6916;CALOTE;2021-12-05;536.32
1980;3383;6930;ATRASO_30;2022-06-29;7269.23
1981;3383;6930;CALOTE;2022-09-27;2907.69
1982;7857;6949;ATRASO_90;2021-12-08;10347.03
1983;7857;6949;CALOTE;2022-01-07;6898.02
1984;6927;6957;ATRASO_60;2023-02-27;34485.95
1985;4844;6961;ATRASO_30;2023-10-21;6681.8
1986;4844;6961;ATRASO_90;2023-12-20;4009.08
1987;4844;6961;CALOTE;2024-01-19;2672.72
1988;9121;6963;ATRASO_60;2022-09-09;8116.04
1989;9121;6963;CALOTE;2022-11-08;4058.02
1990;5412;6967;ATRASO_30;2024-12-18;768.36
1991;5412;6967;ATRASO_60;2025-01-17;614.69
1992;5412;6967;ATRASO_90;2025-02-16;461.02
1993;5412;6967;CALOTE;2025-03-18;307.34
1994;8945;6970;ATRASO_30;2024-03-01;7623.33
1995;8945;6970;ATRASO_60;2024-03-31;6098.66
1996;8945;6970;ATRASO_90;2024-04-30;4574.0
1997;8945;6970;CALOTE;2024-05-30;3049.33
1998;2163;6975;ATRASO_30;2021-02-20;7238.73
1999;2163;6975;ATRASO_90;2021-04-21;4343.24
2000;2163;6975;CALOTE;2021-05-21;2895.49
2001;4957;6980;ATRASO_60;2024-10-13;2036.22
2002;4957;6980;ATRASO_90;2024-11-12;1527.16
2003;4957;6980;CALOTE;2024-12-12;1018.11
2004;68;6995;ATRASO_60;2023-11-10;3258.59
2005;68;6995;ATRASO_90;2023-12-10;2443.94
2006;68;6995;CALOTE;2024-01-09;1629.3
2007;4952;6998;ATRASO_60;2024-05-31;5499.81
2008;4952;6998;ATRASO_90;2024-06-30;4124.86
2009;4952;6998;CALOTE;2024-07-30;2749.9
2010;7041;7002;ATRASO_30;2024-12-27;4641.51
2011;7041;7002;ATRASO_60;2025-01-26;3713.21
2012;7041;7002;ATRASO_90;2025-02-25;2784.91
2013;7041;7002;CALOTE;2025-03-27;1856.6
2014;3474;7007;ATRASO_30;2022-07-23;7951.22
2015;3474;7007;CALOTE;2022-10-21;3180.49
2016;6344;7021;ATRASO_60;2022-01-20;5284.13
2017;6344;7021;ATRASO_90;2022-02-19;3963.1
2018;857;7026;ATRASO_30;2023-09-02;1576.87
2019;857;7026;ATRASO_60;2023-10-02;1261.5
2020;857;7026;ATRASO_90;2023-11-01;946.12
2021;857;7026;CALOTE;2023-12-01;630.75
2022;8982;7027;ATRASO_30;2023-12-11;4155.62
2023;8982;7027;ATRASO_60;2024-01-10;3324.5
2024;8982;7027;ATRASO_90;2024-02-09;2493.37
2025;8982;7027;CALOTE;2024-03-10;1662.25
2026;9490;7036;ATRASO_60;2021-06-12;845.85
2027;9490;7036;ATRASO_90;2021-07-12;634.39
2028;9954;7037;ATRASO_60;2021-08-07;2113.97
2029;9954;7037;CALOTE;2021-10-06;1056.98
2030;7194;7042;ATRASO_30;2022-11-12;2165.13
2031;7194;7042;ATRASO_60;2022-12-12;1732.1
2032;7194;7042;ATRASO_90;2023-01-11;1299.08
2033;7194;7042;CALOTE;2023-02-10;866.05
2034;8508;7047;ATRASO_30;2024-12-29;14193.71
2035;8508;7047;ATRASO_60;2025-01-28;11354.97
2036;8508;7047;ATRASO_90;2025-02-27;8516.23
2037;8991;7060;ATRASO_30;2021-05-19;12277.67
2038;8991;7060;ATRASO_60;2021-06-18;9822.14
2039;8991;7060;ATRASO_90;2021-07-18;7366.6
2040;8991;7060;CALOTE;2021-08-17;4911.07
2041;77;7068;ATRASO_30;2023-05-12;7730.94
2042;77;7068;ATRASO_90;2023-07-11;4638.56
2043;8252;7082;ATRASO_30;2023-05-03;815.29
2044;8252;7082;ATRASO_60;2023-06-02;652.23
2045;8252;7082;ATRASO_90;2023-07-02;489.17
2046;8252;7082;CALOTE;2023-08-01;326.12
2047;1926;7084;ATRASO_30;2022-10-05;6005.91
2048;1926;7084;ATRASO_60;2022-11-04;4804.73
2049;1926;7084;ATRASO_90;2022-12-04;3603.55
2050;8767;7092;ATRASO_30;2024-03-29;2410.9
2051;8767;7092;ATRASO_60;2024-04-28;1928.72
2052;8767;7092;ATRASO_90;2024-05-28;1446.54
2053;8767;7092;CALOTE;2024-06-27;964.36
2054;8270;7104;ATRASO_30;2023-09-27;540.83
2055;8270;7104;ATRASO_60;2023-10-27;432.66
2056;8270;7104;ATRASO_90;2023-11-26;324.5
2057;8270;7104;CALOTE;2023-12-26;216.33
2058;7489;7126;ATRASO_30;2023-03-03;3932.59
2059;7489;7126;ATRASO_60;2023-04-02;3146.07
2060;7489;7126;CALOTE;2023-06-01;1573.04
2061;1536;7151;ATRASO_30;2022-07-23;6660.76
2062;1536;7151;ATRASO_90;2022-09-21;3996.46
2063;1536;7151;CALOTE;2022-10-21;2664.3
2064;1365;7152;ATRASO_30;2024-01-20;1448.66
2065;1365;7152;CALOTE;2024-04-19;579.46
2066;912;7159;ATRASO_30;2023-10-20;4564.54
2067;912;7159;ATRASO_90;2023-12-19;2738.72
2068;912;7159;CALOTE;2024-01-18;1825.82
2069;3197;7166;ATRASO_60;2023-10-28;3026.28
2070;2265;7172;ATRASO_30;2022-08-16;13007.06
2071;2265;7172;ATRASO_90;2022-10-15;7804.24
2072;2265;7172;CALOTE;2022-11-14;5202.82
2073;1248;7173;ATRASO_30;2023-06-26;3302.61
2074;1248;7173;ATRASO_60;2023-07-26;2642.09
2075;1248;7173;ATRASO_90;2023-08-25;1981.57
2076;1248;7173;CALOTE;2023-09-24;1321.04
2077;6427;7183;ATRASO_30;2023-10-05;6857.42
2078;6427;7183;CALOTE;2024-01-03;2742.97
2079;6860;7192;ATRASO_60;2021-10-10;9054.35
